test, 2015-03-20, 600060, 22.29, 300, B
test, 2015-03-20, 600060, 22.29, 300, B
test2, 2015-03-24, 600000, 15.72, 300, B
test2, 2015-03-24, 600000, 15.72, 300, B
test, 2015-03-24, 600060, 23.06, 300, B
test, 2015-03-24, 600060, 23.06, 300, B
test, 2015-03-25, 600060, 23.07, 300, B
test, 2015-03-25, 600060, 23.07, 300, B
test, 2015-03-27, 600060, 22.87, 300, B
test, 2015-03-27, 600060, 22.87, 300, B
test, 2015-03-30, 600060, 22.94, 300, B
test, 2015-03-30, 600060, 22.94, 300, B
test2, 2015-03-31, 600000, 15.99, 300, B
test2, 2015-03-31, 600000, 15.99, 300, B
test, 2015-03-31, 600060, 23.12, 300, B
test, 2015-03-31, 600060, 23.12, 300, B
test2, 2015-04-01, 600000, 15.76, 300, B
test2, 2015-04-01, 600000, 15.76, 300, B
test, 2015-04-01, 600060, 23.2, 300, B
test, 2015-04-01, 600060, 23.2, 300, B
test2, 2015-04-02, 600000, 15.92, 300, B
test2, 2015-04-02, 600000, 15.92, 300, B
test, 2015-04-02, 600060, 23.87, 300, B
test, 2015-04-02, 600060, 23.87, 300, B
test2, 2015-04-03, 600000, 16.15, 300, B
test2, 2015-04-03, 600000, 16.15, 300, B
test, 2015-04-07, 600060, 24.25, 300, B
test, 2015-04-07, 600060, 24.25, 300, B
test2, 2015-04-08, 600000, 16.68, 300, B
test2, 2015-04-08, 600000, 16.68, 300, B
test2, 2015-04-09, 600000, 16.99, 300, B
test2, 2015-04-09, 600000, 16.99, 300, B
test2, 2015-04-10, 600000, 16.84, 300, B
test2, 2015-04-10, 600000, 16.84, 300, B
test2, 2015-04-14, 600000, 18.0, 300, B
test2, 2015-04-14, 600000, 18.0, 300, B
test2, 2015-04-15, 600000, 17.86, 300, B
test2, 2015-04-15, 600000, 17.86, 300, B
test2, 2015-04-16, 600000, 17.93, 300, B
test2, 2015-04-16, 600000, 17.93, 300, B
test2, 2015-04-17, 600000, 18.62, 300, B
test2, 2015-04-17, 600000, 18.62, 300, B
test2, 2015-04-20, 600000, 18.57, 300, B
test2, 2015-04-20, 600000, 18.57, 300, B
test, 2015-04-20, 600060, 21.84, 300, B
